model,seed,hidden_dim,layers,dropout,lr,num_params,train_epochs,train_time_sec,val_inference_time_sec,test_inference_time_sec,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_accuracy,test_precision,test_recall,test_f1,test_auc
GIN,1,32,4,0.75,0.005,7714,50,1.4378530979156494,0.0017871856689453125,0.0021419525146484375,0.7222222222222222,0.7207792207792207,0.7125,0.7142857142857142,0.8875,0.95,0.9583333333333333,0.9444444444444444,0.948849104859335,0.9898989898989898
GIN,1,64,2,0.0,0.001,13122,50,0.9333240985870361,0.0017631053924560547,0.0017609596252441406,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.8625,0.8,0.8666666666666667,0.7777777777777778,0.7802197802197802,0.9797979797979798
GIN,1,64,2,0.0,0.005,13122,50,0.9315669536590576,0.0016281604766845703,0.0017440319061279297,0.6111111111111112,0.6076923076923078,0.5875,0.5785953177257526,0.8375,0.8,0.8666666666666667,0.7777777777777778,0.7802197802197802,1.0
GIN,1,64,2,0.2,0.001,13122,50,1.1790258884429932,0.0016109943389892578,0.0018129348754882812,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.9125,0.85,0.8928571428571428,0.8333333333333333,0.8400000000000001,0.9898989898989898
GIN,1,64,2,0.2,0.005,13122,50,1.324601173400879,0.002288818359375,0.0029239654541015625,0.6111111111111112,0.7941176470588236,0.5625,0.48148148148148145,0.8500000000000001,0.75,0.84375,0.7222222222222222,0.7150997150997151,1.0
GIN,1,64,2,0.75,0.001,13122,50,1.3622541427612305,0.003469705581665039,0.0024089813232421875,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.9,0.95,0.9583333333333333,0.9444444444444444,0.948849104859335,0.9898989898989898
GIN,1,64,2,0.75,0.005,13122,50,1.3386361598968506,0.002148866653442383,0.002481698989868164,0.7777777777777778,0.8571428571428572,0.75,0.75,0.9125,0.95,0.9583333333333333,0.9444444444444444,0.948849104859335,0.9898989898989898
GIN,1,64,3,0.0,0.001,21442,50,1.543139934539795,0.003325939178466797,0.0026319026947021484,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.9375,0.9,0.9230769230769231,0.8888888888888888,0.8958333333333333,0.9898989898989898
GIN,1,64,3,0.0,0.005,21442,50,1.5706229209899902,0.002483844757080078,0.0030121803283691406,0.6666666666666666,0.8125,0.625,0.5846153846153846,0.8625,0.85,0.8928571428571428,0.8333333333333333,0.8400000000000001,1.0
GIN,1,64,3,0.2,0.001,21442,50,2.11499285697937,0.002953052520751953,0.0037009716033935547,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.9125,0.95,0.9583333333333333,0.9444444444444444,0.948849104859335,0.9898989898989898
GIN,1,64,3,0.2,0.005,21442,50,1.9644339084625244,0.0035979747772216797,0.002904176712036133,0.6666666666666666,0.8125,0.625,0.5846153846153846,0.9375,0.75,0.84375,0.7222222222222222,0.7150997150997151,1.0
GIN,1,64,3,0.75,0.001,21442,50,1.941709041595459,0.0025849342346191406,0.002777099609375,0.7222222222222222,0.7207792207792207,0.7125,0.7142857142857142,0.9,0.95,0.9583333333333333,0.9444444444444444,0.948849104859335,0.9898989898989898
GIN,1,64,3,0.75,0.005,21442,50,1.9773550033569336,0.002997159957885742,0.003055095672607422,0.8333333333333334,0.8376623376623377,0.825,0.8285714285714285,0.9125,0.95,0.9583333333333333,0.9444444444444444,0.948849104859335,0.9898989898989898
GIN,1,64,4,0.0,0.001,29762,50,2.117694854736328,0.003495931625366211,0.004063129425048828,0.6111111111111112,0.6333333333333333,0.575,0.5418181818181818,0.875,0.75,0.84375,0.7222222222222222,0.7150997150997151,0.9696969696969697
GIN,1,64,4,0.0,0.005,29762,50,2.011766195297241,0.0037839412689208984,0.0038042068481445312,0.6111111111111112,0.7941176470588236,0.5625,0.48148148148148145,0.925,0.6,0.7894736842105263,0.5555555555555556,0.4666666666666667,1.0
GIN,1,64,4,0.2,0.001,29762,50,2.284242868423462,0.002830028533935547,0.0036821365356445312,0.7777777777777778,0.7916666666666667,0.7625,0.7662337662337663,0.9375,0.95,0.9583333333333333,0.9444444444444444,0.948849104859335,1.0
GIN,1,64,4,0.2,0.005,29762,50,2.401226043701172,0.0032520294189453125,0.003348827362060547,0.6111111111111112,0.6333333333333333,0.575,0.5418181818181818,0.8875000000000001,0.8,0.8666666666666667,0.7777777777777778,0.7802197802197802,1.0
GIN,1,64,4,0.75,0.001,29762,50,2.6963138580322266,0.0027430057525634766,0.004334688186645508,0.7222222222222222,0.7222222222222222,0.725,0.7213622291021672,0.9125,0.95,0.95,0.9545454545454546,0.949874686716792,0.9898989898989898
GIN,1,64,4,0.75,0.005,29762,50,2.4639060497283936,0.004336118698120117,0.0034499168395996094,0.7777777777777778,0.8571428571428572,0.75,0.75,0.9,0.95,0.9583333333333333,0.9444444444444444,0.948849104859335,0.9898989898989898
