model,seed,hidden_dim,layers,dropout,lr,num_params,train_epochs,train_time_sec,val_inference_time_sec,test_inference_time_sec,val_accuracy,val_precision,val_recall,val_f1,val_auc,test_accuracy,test_precision,test_recall,test_f1,test_auc
GCN,1,64,2,0.0,0.001,4802,50,1.0891950130462646,0.0021538734436035156,0.002424001693725586,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.7125,0.75,0.84375,0.7222222222222222,0.7150997150997151,0.888888888888889
GCN,1,64,2,0.0,0.005,4802,50,1.0825483798980713,0.0021440982818603516,0.002599954605102539,0.6666666666666666,0.8125,0.625,0.5846153846153846,0.65,0.75,0.84375,0.7222222222222222,0.7150997150997151,0.9191919191919192
GCN,1,64,2,0.2,0.001,4802,50,1.22471284866333,0.0018918514251708984,0.0022029876708984375,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.7125,0.75,0.84375,0.7222222222222222,0.7150997150997151,0.888888888888889
GCN,1,64,2,0.2,0.005,4802,50,1.2133631706237793,0.0018796920776367188,0.0021071434020996094,0.6666666666666666,0.8125,0.625,0.5846153846153846,0.65,0.8,0.8666666666666667,0.7777777777777778,0.7802197802197802,0.9090909090909092
GCN,1,64,2,0.75,0.001,4802,50,1.3003737926483154,0.002244710922241211,0.0024750232696533203,0.6111111111111112,0.7941176470588236,0.5625,0.48148148148148145,0.7250000000000001,0.6,0.7894736842105263,0.5555555555555556,0.4666666666666667,0.9090909090909092
GCN,1,64,2,0.75,0.005,4802,50,1.2313432693481445,0.0019309520721435547,0.002231121063232422,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.7,0.8,0.8666666666666667,0.7777777777777778,0.7802197802197802,0.9393939393939394
GCN,1,64,3,0.0,0.001,8962,50,1.3527991771697998,0.0023908615112304688,0.0023822784423828125,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.6625,0.8,0.8666666666666667,0.7777777777777778,0.7802197802197802,0.898989898989899
GCN,1,64,3,0.0,0.005,8962,50,1.4038190841674805,0.0027358531951904297,0.003058910369873047,0.6111111111111112,0.6333333333333333,0.575,0.5418181818181818,0.6625,0.8,0.8666666666666667,0.7777777777777778,0.7802197802197802,0.898989898989899
GCN,1,64,3,0.2,0.001,8962,50,1.619757890701294,0.0022499561309814453,0.0025637149810791016,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.7250000000000001,0.75,0.84375,0.7222222222222222,0.7150997150997151,0.9292929292929293
GCN,1,64,3,0.2,0.005,8962,50,1.614759922027588,0.0027132034301757812,0.002831697463989258,0.6111111111111112,0.6333333333333333,0.575,0.5418181818181818,0.6499999999999999,0.8,0.8666666666666667,0.7777777777777778,0.7802197802197802,0.9090909090909092
GCN,1,64,3,0.75,0.001,8962,50,1.583749771118164,0.0022521018981933594,0.0028290748596191406,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.7250000000000001,0.7,0.8235294117647058,0.6666666666666666,0.6428571428571428,0.9090909090909092
GCN,1,64,3,0.75,0.005,8962,50,1.607288122177124,0.0023369789123535156,0.002454042434692383,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.7250000000000001,0.8,0.8666666666666667,0.7777777777777778,0.7802197802197802,0.9292929292929293
GCN,1,64,4,0.0,0.001,13122,50,1.9067797660827637,0.0027298927307128906,0.002974987030029297,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.7,0.85,0.8928571428571428,0.8333333333333333,0.8400000000000001,0.9393939393939394
GCN,1,64,4,0.0,0.005,13122,50,1.7181291580200195,0.0026781558990478516,0.002997875213623047,0.6666666666666666,0.8125,0.625,0.5846153846153846,0.6875,0.8,0.8666666666666667,0.7777777777777778,0.7802197802197802,0.898989898989899
GCN,1,64,4,0.2,0.001,13122,50,1.9878718852996826,0.002826690673828125,0.0031790733337402344,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.7125,0.85,0.8928571428571428,0.8333333333333333,0.8400000000000001,0.9494949494949494
GCN,1,64,4,0.2,0.005,13122,50,1.9852559566497803,0.0029048919677734375,0.0032219886779785156,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.6625,0.8,0.8666666666666667,0.7777777777777778,0.7802197802197802,0.9090909090909092
GCN,1,64,4,0.75,0.001,13122,50,1.9867701530456543,0.0029261112213134766,0.002977132797241211,0.6666666666666666,0.8125,0.625,0.5846153846153846,0.7125,0.7,0.8235294117647058,0.6666666666666666,0.6428571428571428,0.9393939393939394
GCN,1,64,4,0.75,0.005,13122,50,1.9930682182312012,0.0028328895568847656,0.0029020309448242188,0.7222222222222222,0.8333333333333333,0.6875,0.6727272727272727,0.7125,0.8,0.8666666666666667,0.7777777777777778,0.7802197802197802,0.9393939393939394
